MATCH:  A =  3162200, B =   652766, M = 12010531, mu = 178, Z =   10755947, golden =        10755947
MATCH:  A =  7983192, B =  2373377, M = 16131749, mu = 133, Z =   14048657, golden =        14048657
MATCH:  A =  7074304, B = 10191010, M = 11380991, mu = 188, Z =    4074656, golden =         4074656
MATCH:  A =  2324950, B =  3732728, M = 13674371, mu = 157, Z =    7431563, golden =         7431563
MATCH:  A =  8732781, B =  2710161, M = 16129123, mu = 133, Z =   12562461, golden =        12562461
MATCH:  A =  1317561, B =  4325237, M = 12342639, mu = 173, Z =    6706350, golden =         6706350
MATCH:  A =  4174683, B =  1168826, M =  8506155, mu = 252, Z =    7277958, golden =         7277958
MATCH:  A =  3367191, B =  5898129, M = 11238387, mu = 191, Z =    9007623, golden =         9007623
MATCH:  A = 10119601, B =  2282924, M = 14940739, mu = 143, Z =   12907184, golden =        12907184
MATCH:  A = 12112756, B = 12945978, M = 16689655, mu = 128, Z =   13901528, golden =        13901528
MATCH:  A =  5907778, B =  7291678, M = 14169647, mu = 151, Z =    3428433, golden =         3428433
MATCH:  A =  4570930, B =  1319794, M = 11823291, mu = 181, Z =    5458453, golden =         5458453
MATCH:  A =  1916245, B =  2738985, M =  9608765, mu = 223, Z =    9040435, golden =         9040435
MATCH:  A = 10325044, B = 10476506, M = 14949237, mu = 143, Z =    8666762, golden =         8666762
MATCH:  A =  7959762, B =  2468328, M = 11693565, mu = 183, Z =    9376236, golden =         9376236
MATCH:  A =   925360, B =  2647100, M = 13583273, mu = 158, Z =    8086091, golden =         8086091
MATCH:  A = 12893581, B =  9920935, M = 14410717, mu = 149, Z =    9835660, golden =         9835660
MATCH:  A =  5766863, B =  3564627, M =  8590641, mu = 249, Z =    7484022, golden =         7484022
MATCH:  A = 10166116, B =  2631512, M = 13213695, mu = 162, Z =    7555817, golden =         7555817
MATCH:  A = 10752331, B = 12992508, M = 15320511, mu = 140, Z =    4033890, golden =         4033890
MATCH:  A =  1065726, B =  5470268, M =  8469867, mu = 253, Z =    5848335, golden =         5848335
MATCH:  A =  2191446, B =   746451, M = 10619533, mu = 202, Z =    6053425, golden =         6053425
MATCH:  A =  8219658, B =  4689024, M = 11338045, mu = 189, Z =    8954322, golden =         8954322
MATCH:  A = 14249832, B =  8697199, M = 15587263, mu = 137, Z =   13521666, golden =        13521666
MATCH:  A =  7354433, B =  2895125, M = 16540883, mu = 129, Z =   15851503, golden =        15851503
MATCH:  A =  5966100, B =  7683835, M =  8891753, mu = 241, Z =    1716381, golden =         1716381
MATCH:  A =  4908161, B =  2223093, M =  9422227, mu = 227, Z =    1451347, golden =         1451347
MATCH:  A =  2747129, B =   790397, M = 16245451, mu = 132, Z =    4275906, golden =         4275906
MATCH:  A =   681772, B =  8335267, M = 13879771, mu = 154, Z =   12531678, golden =        12531678
MATCH:  A =   305013, B =  3854104, M = 14729875, mu = 145, Z =    4689227, golden =         4689227
MATCH:  A =  1819721, B =  8725076, M = 13489645, mu = 159, Z =   13265601, golden =        13265601
MATCH:  A =   346413, B =  8585928, M = 12543079, mu = 171, Z =   12011468, golden =        12011468
MATCH:  A =  4503321, B =  5806345, M =  9742539, mu = 220, Z =     572808, golden =          572808
MATCH:  A = 10168172, B =  5141207, M = 12697117, mu = 169, Z =    5374268, golden =         5374268
MATCH:  A =  7385603, B =   831394, M = 13198019, mu = 162, Z =    7274889, golden =         7274889
MATCH:  A =  1315623, B =  4480238, M = 10441389, mu = 205, Z =    4329717, golden =         4329717
MATCH:  A =  1718544, B =  5894984, M = 16423207, mu = 130, Z =    2759690, golden =         2759690
MATCH:  A =  3521914, B = 11147940, M = 14477739, mu = 148, Z =    6907233, golden =         6907233
MATCH:  A = 12453492, B = 10270496, M = 12483299, mu = 172, Z =    7750404, golden =         7750404
MATCH:  A =   672377, B =  3673437, M = 14254781, mu = 150, Z =    8645879, golden =         8645879
MATCH:  A =  3304160, B =  8545615, M =  9048809, mu = 237, Z =    3727429, golden =         3727429
MATCH:  A = 14942086, B = 13710462, M = 15728521, mu = 136, Z =    1546681, golden =         1546681
MATCH:  A = 11705276, B =   225963, M = 13541055, mu = 158, Z =   12089748, golden =        12089748
MATCH:  A =  2553755, B = 11315699, M = 13282699, mu = 161, Z =    1740121, golden =         1740121
MATCH:  A = 14258603, B =   934821, M = 15232571, mu = 140, Z =   10726655, golden =        10726655
MATCH:  A =  4512146, B =  9707244, M =  9874711, mu = 217, Z =    6955671, golden =         6955671
MATCH:  A =  9216400, B =   640527, M =  9617157, mu = 223, Z =    5475705, golden =         5475705
MATCH:  A =  3594913, B = 10774136, M = 16517375, mu = 130, Z =    9928793, golden =         9928793
MATCH:  A =  2739996, B =  9171828, M = 12952149, mu = 165, Z =    2275266, golden =         2275266
MATCH:  A = 13643804, B =  9651085, M = 14330549, mu = 149, Z =    1552528, golden =         1552528
MATCH:  A =  5888351, B =  3783365, M = 14448565, mu = 148, Z =    1061695, golden =         1061695
MATCH:  A =   396594, B =  9161342, M = 12221803, mu = 175, Z =   11229702, golden =        11229702
MATCH:  A =  3726994, B =  4924667, M =  9844923, mu = 218, Z =    9219485, golden =         9219485
MATCH:  A =  8874344, B =  1903294, M = 11384285, mu = 188, Z =    9100326, golden =         9100326
MATCH:  A = 12896065, B = 14905877, M = 15557749, mu = 138, Z =   14872972, golden =        14872972
MATCH:  A =   618342, B =  3056715, M = 13874641, mu = 154, Z =    8421664, golden =         8421664
MATCH:  A =  9613484, B =  3780521, M = 12730683, mu = 168, Z =    4204225, golden =         4204225
MATCH:  A = 11733791, B =  5004202, M = 16520351, mu = 129, Z =    9871184, golden =         9871184
MATCH:  A =  9061224, B =  3004022, M = 10211767, mu = 210, Z =    7963107, golden =         7963107
MATCH:  A =  8724235, B =  5017052, M = 10627461, mu = 202, Z =    9231911, golden =         9231911
MATCH:  A =  9051506, B =  7140808, M = 12202057, mu = 175, Z =    1798257, golden =         1798257
MATCH:  A =  1133251, B =  9164918, M =  9993839, mu = 214, Z =    5338473, golden =         5338473
MATCH:  A =  1573195, B =  2968327, M = 12792313, mu = 167, Z =      87993, golden =           87993
MATCH:  A =  1944719, B =  3846927, M = 14286741, mu = 150, Z =   11537568, golden =        11537568
MATCH:  A =  9940790, B = 12272133, M = 13578341, mu = 158, Z =   10820524, golden =        10820524
MATCH:  A =  9156977, B =  6357782, M = 12511023, mu = 171, Z =    7267171, golden =         7267171
MATCH:  A =   696441, B =  9909869, M = 11380107, mu = 188, Z =    2484474, golden =         2484474
MATCH:  A =  4551006, B =  8548143, M =  9053181, mu = 237, Z =    8730414, golden =         8730414
MATCH:  A =  7397459, B =  3461978, M = 13585417, mu = 158, Z =   11483453, golden =        11483453
MATCH:  A =  7297190, B =    65264, M = 16332833, mu = 131, Z =   11063546, golden =        11063546
MATCH:  A = 13997472, B =  2476176, M = 15283349, mu = 140, Z =   14030912, golden =        14030912
MATCH:  A =  2319204, B =  2244063, M = 10808031, mu = 198, Z =    5486298, golden =         5486298
MATCH:  A =  1136601, B =  1450773, M =  8862787, mu = 242, Z =    1932862, golden =         1932862
MATCH:  A =  8584555, B =  7364112, M = 10660037, mu = 201, Z =    1987654, golden =         1987654
MATCH:  A =  8722580, B =   652441, M = 12833381, mu = 167, Z =    6013330, golden =         6013330
MATCH:  A = 13725603, B =  1047248, M = 14409597, mu = 149, Z =    4127955, golden =         4127955
MATCH:  A =  4033482, B =  7761120, M = 10171615, mu = 211, Z =    2578385, golden =         2578385
MATCH:  A =  4722441, B =  2686155, M =  8694571, mu = 246, Z =    3306775, golden =         3306775
MATCH:  A = 10415083, B =  2389944, M = 10632631, mu = 201, Z =    8118588, golden =         8118588
MATCH:  A = 10772016, B =  9490072, M = 16401787, mu = 130, Z =    2813483, golden =         2813483
MATCH:  A =  9562086, B =  7872104, M = 12581735, mu = 170, Z =    8089114, golden =         8089114
MATCH:  A =  9879617, B =  2075031, M = 10745455, mu = 199, Z =   10130477, golden =        10130477
MATCH:  A = 15810693, B = 10132508, M = 16142763, mu = 133, Z =   14874345, golden =        14874345
MATCH:  A = 10573863, B =   835126, M = 15019889, mu = 142, Z =   14770858, golden =        14770858
MATCH:  A =  4905289, B = 10898200, M = 11090979, mu = 193, Z =    2343367, golden =         2343367
MATCH:  A =  1514181, B =  1547672, M = 13517801, mu = 158, Z =    9555272, golden =         9555272
MATCH:  A = 12477539, B = 11931811, M = 14022759, mu = 153, Z =    4790129, golden =         4790129
MATCH:  A = 11580162, B =  3070152, M = 13151539, mu = 163, Z =   12812066, golden =        12812066
MATCH:  A =  1746233, B =  9005345, M = 10848135, mu = 197, Z =    6663790, golden =         6663790
MATCH:  A = 10000384, B = 12425134, M = 15326143, mu = 140, Z =    4598533, golden =         4598533
MATCH:  A =  1201128, B =  2182698, M = 10621873, mu = 202, Z =    8989484, golden =         8989484
MATCH:  A =  4940559, B = 10373279, M = 10753691, mu = 199, Z =    6906835, golden =         6906835
MATCH:  A =  9185599, B =  3577096, M = 10021245, mu = 214, Z =    1100809, golden =         1100809
MATCH:  A =  3594388, B =  7887108, M = 15099529, mu = 142, Z =    5950991, golden =         5950991
MATCH:  A =  3676040, B = 10144980, M = 14235117, mu = 150, Z =    7706079, golden =         7706079
MATCH:  A =    82705, B =  4458377, M = 10563685, mu = 203, Z =    4644860, golden =         4644860
MATCH:  A =  6931071, B =  4139055, M =  9966453, mu = 215, Z =    7909713, golden =         7909713
MATCH:  A =  2200641, B =  9561684, M = 15151845, mu = 141, Z =   12132594, golden =        12132594
MATCH:  A = 10597157, B =   758504, M = 11550847, mu = 185, Z =    5664462, golden =         5664462
MATCH:  A =  5841229, B =  4785199, M = 11116103, mu = 193, Z =    2176071, golden =         2176071
MATCH:  A =  9685614, B =  1142534, M = 10219837, mu = 210, Z =    1603906, golden =         1603906
MATCH:  A =  2213103, B =  8058297, M =  9009677, mu = 238, Z =    5524698, golden =         5524698
MATCH:  A = 13047927, B =  2052407, M = 15897901, mu = 135, Z =    8127512, golden =         8127512
MATCH:  A =  1788449, B =   395265, M = 14990477, mu = 143, Z =    5370096, golden =         5370096
MATCH:  A = 12907511, B = 13322455, M = 16204203, mu = 132, Z =    3034370, golden =         3034370
MATCH:  A =  1525194, B =  1764782, M = 13859059, mu = 154, Z =   11633082, golden =        11633082
MATCH:  A = 10035708, B =  1390691, M = 10950483, mu = 196, Z =    3003000, golden =         3003000
MATCH:  A =  1674385, B =  4884497, M =  9654733, mu = 222, Z =    4185045, golden =         4185045
MATCH:  A =   528448, B =  7542340, M =  9871921, mu = 217, Z =    5616096, golden =         5616096
MATCH:  A =  5426177, B =  7076047, M = 15398665, mu = 139, Z =    5244744, golden =         5244744
MATCH:  A =  7377624, B =  7750621, M = 10016009, mu = 214, Z =    2491711, golden =         2491711
MATCH:  A =  5666320, B =   751785, M = 11168391, mu = 192, Z =    6685980, golden =         6685980
MATCH:  A =  3678098, B =  1923533, M = 13058375, mu = 164, Z =    6713859, golden =         6713859
MATCH:  A = 10867638, B =   630303, M = 13398687, mu = 160, Z =     288495, golden =          288495
MATCH:  A =  4845844, B =  4770270, M = 10576305, mu = 203, Z =   10150290, golden =        10150290
MATCH:  A =  2659704, B =   591197, M = 12643591, mu = 169, Z =    1474564, golden =         1474564
MATCH:  A =  9857331, B =  8514758, M = 10199781, mu = 210, Z =    3915837, golden =         3915837
MATCH:  A =  8295584, B =   297912, M = 15221215, mu = 141, Z =    7110778, golden =         7110778
MATCH:  A =  5796242, B =  5236125, M = 10685495, mu = 200, Z =    7161670, golden =         7161670
MATCH:  A =  7506827, B =  5513058, M =  8410105, mu = 255, Z =    1008896, golden =         1008896
MATCH:  A =   265193, B =  1174703, M =  9322261, mu = 230, Z =    1016842, golden =         1016842
MATCH:  A =  4192940, B =  5079449, M = 10581409, mu = 202, Z =    9274038, golden =         9274038
MATCH:  A = 13684501, B =  7030436, M = 13903567, mu = 154, Z =   10334515, golden =        10334515
MATCH:  A =  1298851, B =  4368949, M =  9378921, mu = 228, Z =     794680, golden =          794680
MATCH:  A =  1173264, B = 10470828, M = 10909927, mu = 196, Z =    9523658, golden =         9523658
MATCH:  A =  7302168, B =  9110829, M = 14499049, mu = 148, Z =    4635066, golden =         4635066
MATCH:  A =  4194450, B =  9954471, M = 10257343, mu = 209, Z =     727493, golden =          727493
MATCH:  A = 12514039, B =  3704974, M = 13261621, mu = 161, Z =   10504329, golden =        10504329
MATCH:  A =  1082733, B =  3307101, M =  8900469, mu = 241, Z =    4205988, golden =         4205988
MATCH:  A =  3455834, B =   683118, M =  8593517, mu = 249, Z =     168308, golden =          168308
MATCH:  A =  5097032, B =  5343393, M = 15662721, mu = 137, Z =    9444306, golden =         9444306
MATCH:  A =  3880176, B =   433863, M = 12647111, mu = 169, Z =    7854678, golden =         7854678
MATCH:  A = 10538978, B =  5245594, M = 13414777, mu = 160, Z =    4955873, golden =         4955873
MATCH:  A =  3794827, B =  3036499, M = 11979859, mu = 179, Z =    5273356, golden =         5273356
MATCH:  A = 12892983, B =  6499892, M = 16122633, mu = 133, Z =    1364052, golden =         1364052
MATCH:  A =   476721, B =  3037151, M = 16626425, mu = 129, Z =   11320021, golden =        11320021
MATCH:  A =  5110282, B =  6859977, M = 16298633, mu = 131, Z =   13236474, golden =        13236474
MATCH:  A =  1103717, B =   666358, M = 15092871, mu = 142, Z =   10141727, golden =        10141727
MATCH:  A =  1311857, B =  6327753, M = 11081811, mu = 193, Z =   10574307, golden =        10574307
MATCH:  A =  9130383, B = 12416761, M = 12666097, mu = 169, Z =    7768607, golden =         7768607
MATCH:  A =  3631698, B =  7693076, M = 10914501, mu = 196, Z =   10892250, golden =        10892250
MATCH:  A =  8725095, B =  8338598, M = 11324271, mu = 189, Z =    4498839, golden =         4498839
MATCH:  A = 14489721, B =  4315914, M = 14950751, mu = 143, Z =   14668419, golden =        14668419
MATCH:  A =   737442, B = 15163896, M = 15417801, mu = 139, Z =    8982135, golden =         8982135
MATCH:  A =  1596486, B =  4067052, M =  9020957, mu = 238, Z =    4422253, golden =         4422253
MATCH:  A =  2013767, B =  3772151, M =  8808997, mu = 243, Z =    6055795, golden =         6055795
MATCH:  A =  1474563, B =  9062342, M = 16265023, mu = 132, Z =    9140252, golden =         9140252
MATCH:  A =  6960512, B =  4514404, M = 11254291, mu = 190, Z =    8774007, golden =         8774007
MATCH:  A =   755713, B =  8960347, M =  9257171, mu = 231, Z =    6012160, golden =         6012160
MATCH:  A =  2165263, B =   420980, M =  9474289, mu = 226, Z =    1598761, golden =         1598761
MATCH:  A =  4338211, B =  2427567, M =  8712711, mu = 246, Z =     121029, golden =          121029
MATCH:  A = 10076768, B = 10605733, M = 12665853, mu = 169, Z =    7106546, golden =         7106546
MATCH:  A =  2586196, B =   469187, M =  8815453, mu = 243, Z =    6514467, golden =         6514467
MATCH:  A =  6593377, B =  6999998, M =  9417587, mu = 228, Z =     201929, golden =          201929
MATCH:  A =  5974733, B =  1198746, M = 13523515, mu = 158, Z =   12029183, golden =        12029183
MATCH:  A =  1817574, B =  2441544, M =  8863475, mu = 242, Z =    2002531, golden =         2002531
MATCH:  A = 10539021, B =  2496017, M = 11755775, mu = 182, Z =    7023557, golden =         7023557
MATCH:  A =  3286754, B =  2314053, M = 10383261, mu = 206, Z =    5037984, golden =         5037984
MATCH:  A =  9297514, B =  3716649, M = 13777073, mu = 155, Z =   10497351, golden =        10497351
